uid	vopenid	predicted_proba
5567811972	34742969039193384	0.86387706
5567828055	34744008085734696	0.9758061
5567883192	34747358294443304	0.82167983
5568003206	34754280775091496	0.85498077
5568007025	34754499885532456	0.49130508
5568204471	34764024243946792	0.860067
5568266580	34769619512591656	0.9142847
5568370317	34775763530417448	0.80217266
5568451639	34780529669047592	0.92521524
5568456855	34780834141963560	0.0011032522
5568496129	34783129533547816	0.95949936
5568799942	34801700837917992	0.9184445
5568844533	34804505652888872	0.6714332
5569000522	34813747147441448	0.552062
5569341038	34833816187438376	0.9592589
5569680295	34854213054235944	0.66833425
5569687223	34854647785456936	0.8974384
5569725490	34857053235578152	0.29732215
5569767675	34859654844908840	0.9043439
5569903391	34867569597220136	0.73434097
5569910781	34867999295276328	0.89268523
5570055823	34876338444043560	0.12781307
5570321360	34891962192889128	0.25788337
5570454647	34899889091904808	0.6687877
5570487932	34901932691031336	0.9972632
5570534043	34904795152516392	0.92588365
5570555066	34906104312235304	0.6261779
5570762687	34918643536364840	0.96717
557078588	3334351823963432	0.48246288
5570832396	34922656780649768	0.99943423
5570844950	34923388602811688	0.2935918
5570846965	34923507586827560	0.9601754
5570890206	34926037255456040	0.6261652
557114054	3336792372020520	0.9017761
5571201096	34944444612871464	0.8505784
5571488400	32488130670363944	0.9928329
5571586939	34968066396128552	0.95853555
5571615746	34969734923814184	0.73538816
5571888336	34985694686741800	0.7390822
5572110597	34998751991301416	0.87225723
557215528	3343811489432872	0.9260148
5572200539	35004158482711848	0.9845978
5572402665	35016805819221288	0.87330735
5572534168	29965186081621288	0.9787457
5572647786	35031239325254952	0.9751835
5572655006	35031661238682920	0.78876567
5572693293	35033947235026216	0.9823364
5572722490	35035686830998824	0.9880837
5572983143	35051114756179240	0.4883887
557306907	3350136902518056	0.96951103
5573122621	35059476319307048	0.8584404
5573214393	35065216207553832	0.82226557
5573228498	35066106339525928	0.98486
5573324950	35072132245751080	0.9694921
5573416956	35077543501890856	0.5508651
5573420070	35077724226061608	0.9663055
5573872134	35104307791922472	0.73559743
5573946278	35108646849742120	0.8765488
5574032329	35113743969289512	0.30138865
5574063475	35115624158332200	0.85187626
5574275330	35128855140631848	0.9999875
5574314540	35131250255988008	0.8926352
557444568	3359642873103656	0.9820452
5574632400	35149831291143464	0.99590826
5574746788	35156168850933032	0.99427485
5574775099	35158343983433000	0.6523205
5574835475	35161943770006824	0.8674861
557485902	3362498623702312	0.83239293
5574898410	35165697302988072	0.87393844
5574926027	35167312210691368	0.8508283
5574957284	35169158509757736	0.33952242
5575150769	35180868536763688	0.95998466
5575207202	35184415642879272	0.9504589
5575310486	35190976473859368	0.35626614
557544410	3366518780200232	0.8455372
5575528464	35203989285242152	0.60891825
5575559620	35205836322506024	0.9872759
5575644269	35210893109626152	0.9544302
5575665307	35212153682527528	0.94207644
5575691704	35213750806381864	0.98788637
5575736257	35216441402066216	0.913571
5575800815	35220348882781480	0.5813402
5575895564	35226002670355752	0.91447264
5575930050	35228030096246056	0.99193615
5576039536	35234508651758888	0.73361933
5576077789	35236841422980392	0.13818055
5576142350	35240834266170664	0.9804659
5576146018	35241063778485544	0.84789467
557614906	3371353436980520	0.9877644
5576154807	35241609776203048	0.9763099
5576159579	35241910759458088	0.828764
5576307153	35251177084290344	0.5058425
5576319043	35300989578118440	0.06492579
5576540241	35295756697339176	0.8310512
5576550530	35308740920345896	0.7444032
5576558338	35309066465445160	0.9882437
5576579574	35287686319572264	0.9449103
5576638194	35312556193482024	0.93251383
5576681158	35314508860097832	0.99934846
557676948	3375604313752872	0.9949379
5576912942	35325551690777896	0.46245366
5577039783	35332119165535528	0.8360635
5577347614	35349247495111976	0.6864909
5577351659	35349457680074024	0.9242608
5577416607	35352883654690088	0.91076756
557780239	3382657925121320	0.48759443
5577805922	35374788256335144	0.90418744
5577821535	35375708050425128	0.9253085
5577887503	35379558555714856	0.8111095
5578075947	35390459988018472	0.81444526
5578095000	35391603657278760	0.8996172
5578212023	35398933891384616	0.71355575
5578243437	35400947224413480	0.88636553
5578251323	35401449802695976	0.984835
5578267828	35402518914008360	0.63478255
5578292223	35404082886083880	0.99704295
5578318610	35405786310378792	0.3141929
5578473983	35415174639125800	0.004602462
5578820720	5844837719213352	0.88342786
5578947736	35443741540353320	0.9666809
5579159644	35456608725501224	0.79009676
5579164375	35456909708756264	0.8743422
5579168876	35457189284283688	0.7890471
5579212572	35459919272871208	0.6189615
5579381126	35470727692289320	0.9906254
557938840	3393460103415080	0.83648384
5579413413	35472802966799656	0.9955504
5579629303	35485871210104104	0.6565958
557967551	3395424514082088	0.966642
5579988699	35508404688913704	0.27705818
558013785	3398577221403944	0.90972567
5580239672	35524251574732072	0.9739005
5580243343	35524497528718632	0.8853904
5580292906	35527691239556392	0.85107404
5580364610	35532464693052712	0.9041116
5580868792	35563457915258152	0.025906205
5580896941	35565197175686440	0.004801184
5581085477	35576769159759144	0.9665408
5581199248	35583869747332392	0.5881006
5581242050	35586604903302440	0.7062572
5581321025	35591636860142888	0.99874675
5581404807	35597168039822632	0.9997124
5581429165	35598722415330600	0.8416125
5581546339	35605814815622440	0.5794577
5581673607	35613448314684712	0.83244276
5581779900	35619920696182056	0.96331143
5581950146	35630436319626536	0.3501904
5581960890	35631096737957160	0.7594797
5582298207	35652163284108584	0.31902188
5582310037	35652989327115560	0.9840417
5582355055	35655918293484840	0.6060551
558237469	3413876297565480	0.27968234
5582572896	35669800164656424	0.9753748
5582577932	35670050010957096	0.7874125
5582730872	35679457063077160	0.99450195
5582833450	35685907164431656	0.8991851
5582849623	35686844473935144	0.94503707
5582880307	35688794456196392	0.99025
558288033	3417375957714216	0.9305832
558294317	3417810017846568	0.212677
558301164	3418279712785704	0.99906033
5583018735	35697402644399400	0.6662807
558317003	3419361977435432	0.6415776
5583229187	35710675636847912	0.93457437
5583256233	35712447646401832	0.7113967
5583323539	35716819990218024	0.81307983
5583386289	35720877526353192	0.19437987
5583454352	35725113504957736	0.9581593
5583488747	35727149722109224	0.8172343
5583613539	35734818386216232	0.99690795
5583617223	35735048435402024	0.7983291
5583709946	35740783089157416	0.85078704
5583999452	35758484192888104	0.973892
5584021137	35759807109924136	0.9970961
5584039586	35761016881415464	0.66510355
5584049534	35758452450395432	0.7989882
5584098146	35764839133873448	0.1590899
5584101554	35765052540060968	0.7358348
5584171122	35769544874525992	0.848243
5584206936	35771868586050856	0.9922599
5584240309	35773964530091304	0.85167396
5584337099	35780138411361576	0.9774802
5584423521	35785393102521640	0.4723795
5584447028	35786816347309352	0.18190533
5584601875	35796316814968104	0.6439607
558484175	3430846988420392	0.7902912
5584870357	35812882705155368	0.86514676
5584874055	35813124162848040	0.9182483
5584945476	35743094922413352	0.92413855
5584995640	35820794370458920	0.48190507
5585034427	35823108082763048	0.26096803
5585039737	35823643947042088	0.87674904
5585264117	35837939208815912	0.5549427
558545639	3435090751653160	0.17006746
5585545119	35855194843907368	0.8985417
5585556095	35855895057794344	0.961096
5585603604	35858846505633064	0.5521765
5585607119	35858940390933800	0.33198464
5585909478	35877879586096424	0.70982504
5585957889	35881043165054248	0.9374684
5585998127	35883658867246376	0.9442588
5586020429	35885111237281064	0.9183958
5586061181	35860452152313128	0.916807
5586252289	35899577962202408	0.922987
5586393638	35908319025956136	0.9333807
5586472804	35913258573890856	0.8857243
5586532828	35916970230940968	0.9846808
558669244	3443608544216360	0.8728943
5586750052	35930239867946280	0.8786856
5586805918	35933747178505512	0.85219514
5586919931	35941072983426344	0.98589027
5587138129	35954565690295592	0.8706848
558715428	3446769438819624	0.98656666
5587193375	35957956768302376	0.69748783
5587311825	35965140302431528	0.91853595
5587337779	35966725816452392	0.7147907
5587390655	35969854834345256	0.980155
5587410353	35971202917205288	0.6320017
5587423953	35971965341009192	0.98502946
5587428303	35972312159618344	0.965417
5587435846	35972771452683560	0.51239926
5587543965	35979388453782824	0.85436785
5587601708	35982848519701800	0.4710902
5587708799	35989380896523560	0.97373223
5587772866	35993329380754728	0.9803785
5587831544	35997144586781992	0.6949282
5587896486	36001326676968744	0.8025899
5587914145	36002467460547880	0.9917594
5587929518	36003462953436456	0.9957925
5587941873	36004210344854824	0.084531814
5587968503	36005934036026664	0.982494
5588162272	36017630976804136	0.91798747
5588345923	36028565426668840	0.7156129
5588482853	36037261728810280	0.8923136
5588547740	36041131695670568	0.7758368
5588554670	36041685209580840	0.6633884
5588584556	36043391855101224	0.7950573
5588679692	36049417291564328	0.98377764
5588716276	36051670404564264	0.03049612
5588828476	36057702149260584	0.88821423
5589006905	36070333849404712	0.267039
5589126745	36077654017180968	0.91723216
5589200181	36082144137053480	0.9609706
5589263043	36085819957970216	0.5652594
5589328041	36089926349358376	0.9973129
5589328784	36090040568644904	0.72100395
5589382043	36093094558827816	0.88577926
5589433978	36096392355513640	0.8309001
5589558848	36103888751166760	0.7805332
5589611888	36107175139345704	0.9048829
5589613737	36107237416371496	0.6984075
5589674819	36111139931030824	0.8086386
5589715298	36113728991003944	0.9659319
5590035874	36133439132796200	0.52496415
5590047262	36134130622530856	0.99934393
5590074980	36134787618309416	0.99850506
5590093498	36136911412528424	0.538283
5590132364	36139237137319208	0.91047704
5590366154	36153123974546728	0.83431184
559045619	3469317010490664	0.94218206
5590483046	36160357236344104	0.88845754
5590490819	36160848070575400	0.8988241
5590561822	36165383824475432	0.6901293
5590620522	36169100514690344	0.09350702
5590630710	36169752611521832	0.96133363
5590897292	36185657680725288	0.9594716
5590922498	36187220176405800	0.97513413
5590968741	36189989356569896	0.9023166
5591043608	36194350224770344	0.931518
5591098712	36197681710105896	0.99906623
5591179073	36202278331745576	0.78749007
5591211326	36204450444346664	0.7681965
5591308564	36210552452023592	0.7851904
5591369610	36214408728675624	0.4356103
5591405713	36216775993853224	0.7063216
559143057	3475959110305064	0.6851731
5591435891	36218634976494888	0.94182336
5591756822	36237967966471464	0.5663731
5591827580	36242125763249448	1.0
559186983	3478912504300840	0.8394731
5591892350	36246044719580456	0.8557253
5591892518	36246051027813672	0.95796055
5591924697	36247873972995368	0.9946115
559205244	3480163547743528	0.99995685
5592144990	36261528479335720	0.29224336
5592149145	36261914422412584	0.75676674
5592186185	36264282828440872	0.32877576
5592559939	36286761881961768	0.68475956
5592580874	36287997221930280	0.212677
5592629402	36290844583920936	0.9982041
5592923896	36308250945520936	0.7536994
5592955533	36310221999965480	0.96036017
5593169834	36323269842175272	0.9908662
559321793	3488120175985960	0.94471586
5593352119	36333579105862952	0.96973723
5593400222	36336354862695720	0.67462885
5593493733	36341800075920680	0.97667414
5593510346	36342782683907368	0.7567816
5593515081	36343054944568616	0.70712405
5593521444	36343430016009512	0.9882308
5593539693	36344481813234984	0.9922708
559360020	3490730576577832	0.5633582
5593626515	36349443641312552	0.9936304
5593658301	36351263767921960	0.87086916
5593666870	36351755877221672	0.76502454
5593681407	36352595811763496	0.99961925
5593716466	36354623438980392	0.97376204
5593771067	36357751114695976	0.14489377
5593826267	36361213730751784	0.79577005
5593920968	36367146288547112	0.49479276
5594009945	36372749543146792	0.779639
559401420	3493556128187688	0.8343028
5594292029	36388540594390312	0.84540975
5594345521	36391594517464360	0.98988414
5594475350	36399070042260776	0.8076786
5594594894	36405908435502376	0.97381514
5594599293	36406160697722152	0.9825043
559476544	3498700089722152	0.8758249
5595023965	36431838965007656	0.99997985
5595033466	36432337449649448	0.2396436
5595111895	36436562825053480	0.78711
5595127858	36437441884063016	0.7127803
5595205236	36441683298485544	0.9845332
5595264696	36445111890347304	0.8383433
5595287571	36446424539727144	0.5519417
5595344726	36449727034033448	0.85245526
5595354733	36450307190162728	0.84312534
5595452205	36455968762365224	0.8681845
5595466424	36456815407793448	0.82204217
5595616194	36466082672149800	0.97720456
5595618384	36466222258586920	0.98294216
5595746876	36474294314075432	0.9979559
5595952713	36486219693425960	0.9948988
559595978	3506884284122408	0.57245916
5596060113	36492519873578280	0.68499947
5596101108	36494908680701224	0.8289641
5596133671	36496794976650536	0.98903126
5596197770	36500536430036264	0.92284894
5596253554	36503894960244008	0.8383939
5596393788	36512671658804520	0.993533
5596401429	36513152896468264	0.6685554
5596451059	36516268962350376	0.2148799
5596644464	36527545398986024	0.4175504
5596694491	36530402290435368	0.7116899
5596716754	36531734669821224	0.011690348
5596739550	36533076847101224	0.8260567
5596878278	36541156553000232	0.106027365
5596914981	36543304170865960	0.82312
5596982318	36547347882575144	0.97040355
5597015808	36549402152011048	0.9965154
5597051021	36551604799145256	0.99455607
5597051918	36551665868211496	0.931893
5597072991	36552986771981608	0.66080725
5597180112	36559749936186664	0.8748217
5597256867	36564329981936936	0.94883096
5597347994	36569488170550568	0.93871963
559734950	3516455685850408	0.99032056
5597349791	36569593732793640	0.96571887
5597548773	36581149073868072	0.8500816
5597723110	36591508065223976	0.5013169
5597745784	36592899701736744	0.990723
5597777689	36594877668394280	0.97333133
5597841168	36598877558015272	0.9698786
5598107107	36614966505506088	0.94413805
5598120016	36615712688964904	0.8441797
5598178803	36619120275752232	0.8008654
5598207697	36620828531885352	0.696527
5598250795	36623372226266408	0.62017614
5598260765	36623959294608680	0.94970316
5598263880	36624146058577192	0.6410185
5598383388	36631110280938792	0.99673545
5598439062	36634347813864744	0.9888518
5598496869	36637776472835368	0.44388494
5598590185	34972676305323304	0.38435215
5598628200	36548197145249064	0.28302646
5598697744	36650187116381480	0.935022
5598710949	36651009065747752	0.8137433
5598954966	36665183330239784	0.5124955
559908273	3528479044142376	0.7814728
5599183283	36678430418666792	0.9611863
5599208779	36679924194870568	0.97653115
5599227313	36680991896896808	0.9566233
5599329921	36686932709082408	0.9540708
5599373246	36689453452231976	0.1548543
5599399576	36690986218685736	0.47303355
5599422837	36692375103735080	0.70122004
5599430536	36692826209518888	0.71032006
559943524	3530892480218408	0.9995632
5599456405	36694377967781160	0.9047036
5599589360	36702557800105256	0.99795187
559966950	3532526446839080	0.9890877
5599773263	36713865241036072	0.83002675
5599874966	36719582714922280	0.97580516
5599902668	36721154672952616	0.9429248
5599909094	36721517597689128	0.84024113
5599924628	36722357398013224	0.99182266
5599949023	36723791715763496	0.4794911
560020568	3536220387149096	0.84698963
5600328277	36745897174238504	0.69923365
5600349731	36747177812690216	0.95009494
5600355713	36747538724160808	0.973999
5600472670	36754680315249960	0.9114213
5600788548	36773959215482152	0.91537726
5600887916	36779735610950952	0.6396882
5600891872	36779967606293800	0.9604521
5600940055	36782802150491432	0.441816
5601231383	36800154556564776	0.48331478
5601306825	36804888684266792	0.21357432
5601318719	36805634062419240	0.7472437
5601327949	36806216298923304	0.8787432
5601330388	36806368300500264	0.795881
5601525487	36818035377833256	0.7457951
5601638215	36824668552168744	0.50620717
560167779	3546265376130344	0.11141008
560184824	3547482328270120	0.9967991
5601953552	36843382798419240	0.7710326
5601976145	36844790138406184	0.9822353
5601977371	36844866776728872	0.88468444
5602019645	36847507778962728	0.4976015
5602054502	36767568505472296	0.076075435
5602126917	36854114780841256	0.9820107
5602157870	36855939873506600	0.9616195
5602191468	36857897573287208	0.9934613
5602455088	36873181147301160	0.95065916
5602470056	36874053898077480	0.8885463
5602525154	36742154848437544	0.5974092
560261034	3552675950363944	0.9997492
5602675329	36886321599743272	0.8385968
5602791341	36893575061308712	0.072241575
5602864624	36897862109758760	0.51609325
560287093	3554454133933352	0.212677
5602914818	36900687258715432	0.9929022
5602942283	36901957293966632	0.64378846
5603048579	36908221168223528	0.92622393
5603121182	36912129387136296	0.9858154
560319747	3556698388563240	0.85519576
5603333888	36924129861305640	0.82762635
5603444538	36930917251810600	0.9513583
5603460506	36931923951879464	0.9069265
5603481558	36933251365209384	0.89474744
5603486006	36933530538083624	0.9234562
5603537889	36936799545066792	0.7205093
5603579475	36939323173897512	0.91394866
5603626523	36942016655263016	0.9970068
5603635288	36942505476228392	0.15269703
5603716023	36947049081865512	0.87582016
5603793210	36951428874765608	0.9997834
5603881992	36956560622486824	0.9089966
5603984839	36962346815849768	0.77371585
5604030414	36964871115769128	0.90801704
5604104074	36960463002928424	0.88481784
5604197692	36974443926783272	0.8886403
5604301596	36980695453009192	0.43413186
560439765	3564876878710056	0.6532944
5604631155	37000605109454120	0.9810608
560499795	3568962466350376	0.99988353
5605128377	37029368572544296	0.88887185
5605129422	37029433601033512	0.89084053
5605141756	37030153880470824	0.99846697
5605228902	37035365890393384	0.9786659
5605263875	37037517467682088	0.510054
5605399654	37046080558728488	0.9614194
5605452829	37049439558698280	0.9848267
5605676276	37062234064946472	0.97849727
5605711963	37064265584477480	0.9837049
5605765650	37067354941031720	0.99517775
5605927109	37076794540950824	0.913792
5605952427	37078270667523368	0.97593844
5605977747	37079751290389800	0.7639468
5605988715	37080404796507432	0.79179335
5606018237	37082123118970152	0.9343448
5606047730	37083856540927272	0.72928345
5606068967	37085100806374696	0.43357244
5606154192	37090221011371304	0.92036355
5606276190	37097841088660776	0.5050984
5606354111	37102773590164776	0.80323434
5606363818	37103399178994984	0.9999467
5606610706	37117835906254120	0.9397248
5606617114	37118205273441576	0.63999563
5606663114	37120885802796328	0.5939478
5606729460	37124748119246120	0.9813277
5606746791	37125746900469032	0.8953879
5606759467	37126476508038440	0.99980605
5606776520	37127447640409384	0.89813495
5606892779	37134358980986152	0.98135054
5606897900	37134675399279912	0.49635485
5606932437	37136802280506664	0.992094
5607018616	37142227495290152	0.3289219
5607199200	37153231067284776	0.16671422
5607224755	37154723635529000	0.99442685
5607226941	37154848458016040	0.99672675
5607238685	37155531424924968	0.9998525
5607240909	37155656247412008	0.9688984
5607329457	37160809738405160	0.92536396
5607339372	37161405463790888	0.8995061
5607385412	37164067336881448	0.9501896
5607390701	37164366172652840	0.94104457
5607431294	37166626264974632	0.91805565
5607508485	37170957068404008	0.5721965
5607687367	37181757636085032	0.9353246
5607705660	37182909895279912	0.9216136
5607760770	37186390496511272	0.97688246
5607911752	37195612529493288	0.98489296
5607945161	37197547814913320	0.99093443
5607960951	37198451100222760	0.53353214
5608188817	37211684028679464	0.88802797
5608283932	37217242051904808	0.998685
5608351814	37221358174078248	0.89406556
5608416636	37225394168268072	0.9958041
5608516686	37231668779943208	0.9888224
560856316	3593269095564584	0.62510395
5608698219	37242253458408744	0.9991882
5608703197	37242526658594088	0.99740803
5608895112	37253565798286632	0.98928905
5608909206	37254385667278120	0.8499446
5608955234	37257062035883304	0.8628963
5609001253	37259765583578408	0.65574664
5609048384	37262578652939560	0.985983
5609106837	37266158709507368	0.96638507
5609264265	35256799867569448	0.93915856
560928123	3598191799174440	0.72807264
5609360138	37281813999519016	0.16189548
5609368244	37282284030002472	0.99222755
5609467392	37288069485167912	0.9972073
5609646056	37298637721961768	0.99629104
5609653105	37298977829684520	0.34363627
560974820	3601403428078888	0.212677
5609761427	37305351695369512	0.42718342
560978933	3601687701226792	0.63818884
5610194870	37331644277196072	0.9714911
5610195375	37331671791830312	0.9998826
5610218874	37333025377617192	0.44620025
5610261241	37335482434454824	0.91146505
5610327316	37339358776657192	0.0816153
5610354573	37340973751469352	0.212677
5610459195	37347121258956072	0.99214655
5610578568	37354055886308648	0.9988534
5610602782	37355482218104104	0.7756331
5610644311	37357957327226152	0.9999786
5610716742	37362386176705832	0.9113319
5610756138	37364851756369192	0.22227636
5610778795	37364776862876968	0.58620906
5610824441	37369145247270184	0.9101186
5610829790	37369510655034664	0.8833353
5610852130	37370927188935976	0.74358535
5611123364	37386571338876200	0.8486142
5611135710	37387286383822120	0.8388889
5611335418	37398979767829800	0.9745139
5611496658	37408533788362024	0.06012124
5611529002	37410504574371112	0.49734297
5611635991	37417200428385576	0.6710929
5611679722	37419279662318888	0.9917617
5611725444	37422865356031272	0.98830426
5611999736	37439009869661480	0.8159096
5612136710	37417729514669352	0.99986047
5612214693	37451725858538792	0.9044992
5612261821	37454634558031144	0.86272275
561246816	3620112775382312	0.552515
5612604848	37475312678077736	0.9883678
561264135	3621293220300072	0.4629529
5612665718	37478894345258280	0.9778923
5612669805	37479136541148456	0.91697943
5612696523	37480705747715368	0.97887206
5612721784	37482177914864936	0.9166161
5612757170	37484248894407976	0.40478006
5612796930	37486603543119144	0.0574722
5612890063	37492261894096168	0.71022916
5612920668	37494178657469736	0.92611086
5612962904	37496836168484136	0.8748195
5613164370	37508996026205480	0.72175604
5613347646	37519672912250152	0.73173857
5613394582	37522470680790312	0.94582593
5613686042	37540378077168936	0.8024148
5613958808	37556372602488104	0.99370134
5614041717	37561230210499880	0.9982562
561405814	3631026555716904	0.98234123
5614214565	37571484444919080	0.9912779
5614258013	37574189536118056	0.8542157
5614308660	37577382441649448	0.9542937
5614540920	37591407053374760	0.7762817
5614678906	37599596146722088	0.4909903
5614687080	37600087652042024	0.74150014
561471320	3635509629158696	0.97840625
5614728947	37602563700688168	0.6908833
5614914084	37613549086180648	0.7148396
5614959932	37616379872281896	0.212677
5614984287	37617896465499432	0.78480387
5615018861	37619922884756776	0.96605647
5615071367	37623418384155944	0.75835264
5615114351	37626132333724968	0.8005075
5615117211	37626314064528680	0.99909997
5615146395	37628109495076136	0.9160329
5615153365	37628530737415464	0.6600262
5615225659	37632763763229992	0.94444335
561576220	3642682157434152	0.99841446
5615787026	37665716228719912	0.9377359
5615790436	37665925138613544	0.74330044
5615906540	37673212825699624	0.99915355
5616065856	37682730540336424	0.969409
5616146137	37687085435847976	0.63845325
5616171127	37688523444585768	0.2281492
5616171809	37688571158988072	0.90444624
5616197230	37690010711229736	0.6061841
5616214201	37690976743327016	0.956577
5616385528	37700996633593128	0.9783808
5616396690	37701651280561448	0.86163163
5616435187	37703914661217576	0.29466873
5616607677	37714345190622504	0.999878
5616662623	37717783177725224	0.98687047
5616715227	37720984069211432	0.9294963
5616823819	37727859842090280	0.999527
5616853936	37729639904707880	0.6363532
5616914746	37733198889092392	0.9953644
5616929138	37734039897376040	0.7931803
5616989382	37737567340594472	0.9944448
5617034932	37740276793869608	0.6005163
5617047455	37741021232497960	0.96744895
5617116479	37745106350376232	0.9465262
5617133944	37746147275965736	0.93858707
5617246097	37752480003917096	0.716208
5617323584	37757716978337064	0.95647144
5617344202	37759023252374824	0.9928633
5617357373	37759857012901160	0.98195344
5617473304	37767184227108136	0.83106387
5617587759	37774244012492072	0.212677
5617815869	37788112864544040	0.8752475
5617874631	37791630979630376	0.9922016
5617918563	37794166419621160	0.7198199
5617943058	37795766026503464	0.8431854
5617960724	37796856008672552	0.9415165
5618031685	37801284388390184	0.88470054
561805164	3658284364334376	0.9473305
5618100532	37805661631153448	0.8354584
5618145077	37808481545618728	0.98645
5618203451	37812117570979112	0.95569813
5618390276	37823548156675368	0.9193191
5618402367	37824288568771880	0.966342
5618476763	37828790835348776	0.0013355613
5618579836	37834918679938344	0.6468666
5618603004	37836300451448104	0.3030967
5618635129	37838228354893096	0.784116
5618651507	37839219754140968	0.97564495
5618963125	37858623678186792	0.8480608
5619095743	37866582990783784	0.36188406
5619110679	37867499429430568	0.7185807
5619164136	37870713608471848	0.7455043
5619275005	37877313631028520	0.67323434
5619321472	37880139115529512	0.99970603
5619413040	37885917591373096	0.9923173
5619426172	37886750882137384	0.92316735
5619439794	37887623364478248	0.80364007
5619475819	37889953451345192	0.9513037
5619491403	37890959882978600	0.99158496
5619561770	37895372223677736	0.14933789
5619570309	37895893592442152	0.88431406
5619671621	37902068950107432	0.91860104
5619770844	37908148207879464	0.99999976
5619930239	37917789201499432	0.86813235
5619954828	37919251570754856	0.47097495
5620077274	37926731994498344	0.9889061
5620083618	37927132231763240	0.83467555
5620160867	37932072987657512	0.9907496
5620247118	37937577525118248	0.9455635
5620509825	37953240062887208	0.8464374
5620600725	37958733460276520	0.9921682
562072695	3676615955842344	0.9721956
5620780287	37969409876559144	0.9843619
5620830481	37972488093041960	0.71584547
5620901103	37976920297964840	0.12902117
5620926904	37978560304383272	0.79991853
5620988922	37982556100363560	0.9557315
5621000297	37983293358343464	0.8461498
5621254227	37998249373992232	0.8779895
5621296595	38000792799937832	0.94755894
5621307849	38001468653307176	0.99131477
5621340748	38003448834557224	0.999951
5621354671	38004296687945000	0.9406704
5621470724	38011294531847464	0.8959175
5621600914	38019234382873896	0.9994569
5621609724	38019787494130984	0.79307437
5621802666	38032144987456808	0.930658
5621873655	38036565314110760	0.56693685
5622086960	38049572958111016	0.67972803
5622089348	38049714155160872	0.997483
5622199453	38056266865968424	0.9047267
5622394815	38068599394796840	0.92727935
5622414446	38069879831921960	0.4151892
5622554219	38078446546847016	0.98628235
5622615253	38082095658435880	0.9380832
5622627358	38082820232840488	0.103495955
5622724220	38088663267411240	0.77646554
5622972180	38103641697420584	0.692749
562331335	3694422017836328	0.92073715
5623337711	38125575826965800	0.9966843
5623424253	38130718446322984	0.80491245
5623427438	38130880245794088	0.5286278
5623467400	38133340658074920	0.9805716
5623636193	38129652086474024	0.87762195
562376328	3697514864051496	0.90769184
5623785610	38152920742888744	0.8669536
5623838238	38156033788871976	0.77764344
562398022	3698985487697192	0.17018598
562400251	3699161111594280	0.9046451
5624071879	38169983507105064	0.5043035
5624253822	38181533613688104	0.6865515
5624276401	38182924512003368	0.75932884
562434065	3701465965528360	0.84997153
5624471354	38194480993928488	0.9990665
5624525470	38197737652880680	0.87711895
562459816	3703245558383912	0.17585468
5624613034	38202937448989992	0.9574175
5624619013	38203289099437352	0.9234229
5624621465	38203432443970856	0.262905
5624770275	38212415166743848	0.86584735
5624928601	38222527868568872	0.81753075
5624981481	38225626955908392	0.99816424
5625095906	38232039140754728	0.212677
562530955	3708124037252392	0.9967114
562541384	3708842974512424	0.9832398
5625561800	38259867039171880	0.71347374
5625634830	38264538822739240	0.93184185
562571551	3710897311057192	0.6231182
5625729273	38270555602158888	0.95547444
5625816031	38275599504377128	0.9473964
5625841491	38277050398016808	0.6644234
5625948250	38283235016705320	0.99998474
5626098556	38292157140174120	0.7971977
5626118662	38293356308464936	0.9749305
5626145145	38294930883740968	0.48394054
5626148614	38295134894687528	0.9221556
5626164283	38296066701264168	0.9023564
5626176304	38296780605359400	0.91657245
5626272951	38302602232202536	0.3569423
5626454721	38314129119118632	0.97840846
5626474513	38315401368962344	0.7855644
562661779	3717059112731944	0.99347997
5626768450	38332995232728360	0.98158556
5626819551	38336016473785640	0.76036084
5626832559	38336787487524136	0.7525165
5626857644	38338285021824296	0.059531063
5626896113	38340602559333672	0.9849713
5627001844	38347158558475560	0.9876139
5627026862	38348756219200808	0.8782222
5627211548	38361966666188072	0.9650679
5627364871	38380626084496680	0.9175402
5627541114	38390299827242280	0.8149178
5627602389	38393805929841960	0.5881929
5627666899	38397854137845032	0.9942743
5627829583	38407135629280552	0.82000244
5627884884	38410712598840616	0.9994948
5627971924	38415869512385832	0.212677
5627985776	38416700991210792	0.78136176
5628021598	38418864379659560	0.92389107
5628076511	38422074397951272	0.99012804
5628268224	38433703894320424	0.99901956
5628307333	38436183768171816	0.9811946
5628372615	38440398003504424	0.9832958
5628413312	38443050481354024	0.963966
5628453296	38445642494117160	0.9244578
5628574330	38452377271272744	0.03954965
562877253	3731774610212136	0.25579798
5628797938	38466859632559400	0.99201703
5628830279	38469012686243112	0.94983864
5628917920	38474531853436200	0.9772376
5628921296	38474750292788520	0.4413165
5628938111	38475822155564328	0.9813128
5628951920	38476704435799336	0.96590835
5628973428	38478099561973032	0.11809108
5629049499	38483103265981736	0.80987567
5629051972	38483270232835368	0.9301327
5629140138	38489211179238696	0.9998877
5629180330	38491918954792232	0.94960093
5629284942	38498637625820456	0.61604154
5629440458	38508187821147432	0.35726795
5629498729	38511966587061544	0.91116244
5629598553	38518102618932520	0.8469976
5629649891	38521467725808936	0.48810047
5629840009	38533612014273832	0.9307295
5629936506	38540035943171368	0.4310883
5630149093	38553382554043688	0.94961977
5630382676	38567992891933992	0.50210387
5630406656	38569502170285352	0.92061436
5630427152	38570788378772776	0.90195495
